,key,doc,score,label
6749,mctp 3-01a scouting and patrolling,MCTP 3-01A.pdf_2,0.95,train
6750,mctp 3-01a scouting and patrolling,NAVMC 3500.44D.pdf_7711,0.5,train
6751,mctp 3-01a scouting and patrolling,NAVMC 3500.44D.pdf_2474,0.5,train
6752,mctp 3-01a scouting and patrolling,NAVMC 3500.44D.pdf_3461,0.5,train
6753,mctp 3-01a scouting and patrolling,NAVMC 3500.84B.pdf_1503,0.5,train
6754,mctp 3-01a scouting and patrolling,NAVMC 3500.84B.pdf_1389,0.5,train
6755,mctp 3-01a scouting and patrolling,NAVMC 3500.57C.pdf_8657,0.5,train
6756,mctp 3-01a scouting and patrolling,NAVMC 3500.18D.pdf_1582,0.5,train
6757,mctp 3-01a scouting and patrolling,NAVMC 3500.18D.pdf_732,0.5,train
6758,dodi 5000.75 business systems requirements and acquisition,DoDI 5000.75 CH 2.pdf_12,0.95,train
6759,dodi 5000.75 business systems requirements and acquisition,DoDI 5000.75 CH 2.pdf_23,0.95,train
6760,dodi 5000.75 business systems requirements and acquisition,DoDI 5000.75 CH 2.pdf_20,0.95,train
6761,dodi 5000.75 business systems requirements and acquisition,DoDI 5000.75 CH 2.pdf_28,0.95,train
6762,dodi 5000.75 business systems requirements and acquisition,DoDI 5000.75 CH 2.pdf_31,0.95,train
6763,dodi 5000.75 business systems requirements and acquisition,SASC Hearing - Nominations -- Shaffer - Daigle - McMahon - Wardynski - Beehler Agenda Witnesses - Mr. Alan R. Shaffer Testimony.pdf_135,0.5,train
6764,dodi 5000.75 business systems requirements and acquisition,DoDFMR V2BCH18.pdf_36,0.5,train
6765,dodi 5000.75 business systems requirements and acquisition,SASC Hearing - Nominations -- Ney - Fahey - Ayres - Gordon-Hagerty Agenda Witnesses - Mr. Kevin M. Fahey Testimony.pdf_158,0.5,train
6766,dodi 5000.75 business systems requirements and acquisition,CJCSI 5123.01H.pdf_1154,0.5,train
6767,dodi 5000.75 business systems requirements and acquisition,CJCSI 5123.01I.pdf_981,0.5,train
6768,dodi 5000.75 business systems requirements and acquisition,DCMA Manual 4502-01.pdf_100,0.5,train
6769,dodi 5000.75 business systems requirements and acquisition,AFMAN 63-144.pdf_19,0.5,train
6770,dodi 5000.75 business systems requirements and acquisition,AFMAN 63-144.pdf_15,0.5,train
6771,dodi 5000.75 business systems requirements and acquisition,AFMAN 63-144.pdf_16,0.5,train
6772,dodi 5000.75 business systems requirements and acquisition,AFMAN 63-144.pdf_31,0.5,train
6773,dodi 5000.75 business systems requirements and acquisition,AFMAN 63-144.pdf_5,0.5,train
6774,dodi 5000.75 business systems requirements and acquisition,AFI 90-1801.pdf_57,0.5,train
6775,dodi 5000.75 business systems requirements and acquisition,AFI 90-1801.pdf_6,0.5,train
6777,dodi 5000.75 business systems requirements and acquisition,DoDI 5000.02T CH 7.pdf_39,0.5,train
6778,dodi 5000.75 business systems requirements and acquisition,DoDI 5000.02T CH 7.pdf_314,0.5,train
6779,dodi 5000.75 business systems requirements and acquisition,DAFGM 2022-32-03.pdf_117,0.5,train
6780,dodi 5000.75 business systems requirements and acquisition,DAFGM 2022-32-03.pdf_92,0.5,train
6781,dodi 5000.75 business systems requirements and acquisition,DAFGM 2022-32-03.pdf_80,0.5,train
6782,dodi 5000.75 business systems requirements and acquisition,DAFGM 2022-32-03.pdf_52,0.5,train
6783,afi 17-210 radio management,AFI 17-210.pdf_24,0.95,train
6784,afi 17-210 radio management,AFI 17-210.pdf_22,0.95,train
6785,afi 17-210 radio management,AFI 17-210.pdf_29,0.95,train
6786,afi 17-210 radio management,AFI 17-210.pdf_37,0.95,train
6787,afi 17-210 radio management,AFI 17-210.pdf_36,0.95,train
6789,afi 17-210 radio management,AFI 17-220.pdf_39,0.5,train
6790,afi 17-210 radio management,AFI 17-213.pdf_6,0.5,train
6791,afi 17-210 radio management,AFMAN 17-1203.pdf_322,0.5,train
6792,afi 17-210 radio management,AFMAN 17-1203.pdf_292,0.5,train
6793,afi 17-210 radio management,AFI 21-101.pdf_264,0.5,train
6794,afi 17-210 radio management,AFI 21-101.pdf_395,0.5,train
6795,afi 17-210 radio management,AFI 21-101.pdf_120,0.5,train
6796,afi 17-210 radio management,AFI 21-101.pdf_116,0.5,train
6797,afi 17-210 radio management,DAFI 21-101.pdf_309,0.5,train
6798,afi 17-210 radio management,DAFI 21-101.pdf_440,0.5,train
6799,afi 17-210 radio management,DAFI 21-101.pdf_165,0.5,train
6800,afi 17-210 radio management,DAFI 21-101.pdf_161,0.5,train
6802,afi 17-210 radio management,AFMAN 17-1301.pdf_95,0.5,train
6803,afi 17-210 radio management,CFETP 1T0X1.pdf_573,0.5,train
6804,afi 17-210 radio management,AFMAN 17-2101.pdf_37,0.5,train
6805,afi 17-210 radio management,AFMAN 11-2EAV3.pdf_170,0.5,train
6806,afi 17-210 radio management,AFMAN 11-2EAV3.pdf_98,0.5,train
6807,afi 36-2644 self-aid and buddy care training,AFI 36-2644.pdf_12,0.95,train
6808,afi 36-2644 self-aid and buddy care training,AFI 36-2644.pdf_0,0.95,train
6809,afi 36-2644 self-aid and buddy care training,AFMAN 11-2KC-135V1.pdf_299,0.5,train
6810,afi 36-2644 self-aid and buddy care training,AFMAN 11-2KC-135V1.pdf_298,0.5,train
6811,afi 36-2644 self-aid and buddy care training,AFMAN 11-2C-21V1.pdf_129,0.5,train
6813,afi 36-2644 self-aid and buddy care training,AFMAN 11-2EAV1.pdf_135,0.5,train
6814,afi 36-2644 self-aid and buddy care training,AFMAN 11-2EAV1.pdf_152,0.5,train
6815,afi 36-2644 self-aid and buddy care training,AFMAN 11-2C-5V1.pdf_122,0.5,train
6816,afi 36-2644 self-aid and buddy care training,AFMAN 11-2C-5V1.pdf_136,0.5,train
6817,icd 501 discovery and dissemination or retrieval of information within the intelligence community,ICD 501.pdf_44,0.95,train
6818,icd 501 discovery and dissemination or retrieval of information within the intelligence community,ICD 501.pdf_63,0.95,train
6819,icd 501 discovery and dissemination or retrieval of information within the intelligence community,ICPG 501.1.pdf_0,0.5,train
6820,icd 501 discovery and dissemination or retrieval of information within the intelligence community,AFPD 14-4.pdf_12,0.5,train
6822,icd 501 discovery and dissemination or retrieval of information within the intelligence community,ICPG 501.3.pdf_0,0.5,train
6823,icd 501 discovery and dissemination or retrieval of information within the intelligence community,DAFMAN 14-401.pdf_5,0.5,train
6824,icd 501 discovery and dissemination or retrieval of information within the intelligence community,DAFMAN 14-401.pdf_35,0.5,train
6825,icd 501 discovery and dissemination or retrieval of information within the intelligence community,ICPG 501.2.pdf_0,0.5,train
6826,icd 501 discovery and dissemination or retrieval of information within the intelligence community,AFMAN 14-403.pdf_5,0.5,train
6827,mco 5200.24e marine corps managers internal control program,MCO 5200.24E.pdf_124,0.95,train
6828,mco 5200.24e marine corps managers internal control program,MCO 5200.24E.pdf_128,0.95,train
6829,mco 5200.24e marine corps managers internal control program,MCO 5200.24E.pdf_130,0.95,train
6830,mco 5200.24e marine corps managers internal control program,NAVMC 4000.5D.pdf_651,0.5,train
6831,afi 10-201 force readiness reporting,AFI 10-201.pdf_0,0.95,train
6832,afi 10-201 force readiness reporting,AFI 10-201.pdf_93,0.95,train
6834,afi 10-201 force readiness reporting,AFI 10-403.pdf_54,0.5,train
6835,afi 10-201 force readiness reporting,AFI 10-403.pdf_81,0.5,train
6841,afh 36-2643 air force mentoring program,AFH 36-2643.pdf_5,0.95,train
6842,afh 36-2643 air force mentoring program,AFH 36-2643.pdf_18,0.95,train
6844,afh 36-2643 air force mentoring program,AFI 36-2670.pdf_480,0.5,train
6845,afh 36-2643 air force mentoring program,CFETP 2G0X1.pdf_153,0.5,train
6846,afh 36-2643 air force mentoring program,CFETP 1750.pdf_73,0.5,train
6847,"ar 140-1 mission, organization, and training",AR 140-1.pdf_101,0.95,train
6848,"ar 140-1 mission, organization, and training",AR 140-1.pdf_61,0.95,train
6849,"ar 140-1 mission, organization, and training",AR 140-1.pdf_1,0.95,train
6850,"ar 140-1 mission, organization, and training",AR 140-1.pdf_14,0.95,train
6851,"ar 140-1 mission, organization, and training",AR 140-1.pdf_30,0.95,train
6852,"ar 140-1 mission, organization, and training",USAR PAM 600-2.pdf_517,0.5,train
6853,"ar 140-1 mission, organization, and training",AR 140-111.pdf_254,0.5,train
6854,"ar 140-1 mission, organization, and training",AR 140-111.pdf_318,0.5,train
6855,"ar 140-1 mission, organization, and training",TRADOC TP350-70-1.pdf_1140,0.5,train
6859,"ar 140-1 mission, organization, and training",ARMY DIR 2019-02.pdf_7,0.5,train
6860,"ar 140-1 mission, organization, and training",ARMY DIR 2019-02.pdf_33,0.5,train
6862,"ar 140-1 mission, organization, and training",AR 350-1.pdf_105,0.5,train
6863,"ar 140-1 mission, organization, and training",USAR REG 750-1.pdf_83,0.5,train
6864,"ar 140-1 mission, organization, and training",AR 135-91.pdf_129,0.5,train
6866,"ar 140-1 mission, organization, and training",USAR REG 140-1.pdf_265,0.5,train
6868,"ar 140-1 mission, organization, and training",AR 135-200.pdf_129,0.5,train
6869,"ar 140-1 mission, organization, and training",AR 135-200.pdf_161,0.5,train
6870,"ar 140-1 mission, organization, and training",AR 135-200.pdf_113,0.5,train
6871,"ar 140-1 mission, organization, and training",USAR REG 140-6.pdf_421,0.5,train
6872,financial records retention,DoDFMR V1CH9.pdf_17,0.95,train
6873,financial records retention,DoDFMR V1CH9.pdf_2,0.95,train
6874,financial records retention,DoDFMR V1CH9.pdf_13,0.95,train
6875,financial records retention,DoDFMR V1CH9.pdf_48,0.95,train
6876,financial records retention,DoDFMR V1CH9.pdf_20,0.95,train
6877,financial records retention,DoDFMR V5CH15.pdf_75,0.5,train
6878,financial records retention,DoDFMR V5CH15.pdf_73,0.5,train
6879,financial records retention,DoDFMR V5CH15.pdf_76,0.5,train
6880,financial records retention,DoDFMR V5CH15.pdf_94,0.5,train
6881,financial records retention,DoDFMR V5CH15.pdf_24,0.5,train
6882,financial records retention,DCMA Manual 4501-04 Vol 1.pdf_502,0.5,train
6883,financial records retention,MARADMIN 417-15 CLARIFICATION OF DOCUMENT RETENTION REQUIREMENTS TO.html_1,0.5,train
6884,financial records retention,MARADMIN 417-15 CLARIFICATION OF DOCUMENT RETENTION REQUIREMENTS TO.html_2,0.5,train
6885,financial records retention,FAR Subpart 4.7.html_3,0.5,train
6886,financial records retention,FAR Subpart 4.7.html_1,0.5,train
6887,financial records retention,DoDFMR V6ACH2.pdf_46,0.5,train
6888,financial records retention,DoDFMR V15CH6.pdf_41,0.5,train
6889,financial records retention,PAM 25-403.pdf_94,0.5,train
6890,financial records retention,PAM 25-403.pdf_45,0.5,train
6891,financial records retention,PAM 25-403.pdf_41,0.5,train
6892,financial records retention,DCMA Manual 4301-06.pdf_200,0.5,train
6893,financial records retention,FASAB Technical Release 13.pdf_16,0.5,train
6894,financial records retention,DHA Administrative Instructions 094.pdf_92,0.5,train
6895,financial records retention,BUMEDINST 5210.10.pdf_158,0.5,train
6896,financial records retention,BUMEDINST 5210.10.pdf_43,0.5,train
6897,gender,DoDI 1300.28.pdf_49,0.95,train
6898,gender,DoDI 1300.28.pdf_61,0.95,train
6899,gender,DoDI 1300.28.pdf_47,0.95,train
6900,gender,DoDI 1300.28.pdf_63,0.95,train
6901,gender,DoDI 1300.28.pdf_17,0.95,train
6902,gender,S. 2087 IS 117th.pdf_0,0.5,train
6903,gender,S. 2087 IS 117th.pdf_1,0.5,train
6904,gender,H.R. 7548 IH 117th.pdf_1,0.5,train
6905,gender,DAFPM 2021-36-01.pdf_222,0.5,train
6906,gender,DAFPM 2021-36-01.pdf_27,0.5,train
6908,gender,DAFPM 2021-36-01.pdf_87,0.5,train
6909,gender,DAFPM 2021-36-01.pdf_209,0.5,train
6910,gender,H.R. 3930 IH 117th.pdf_1,0.5,train
6911,gender,H.R. 3930 IH 117th.pdf_0,0.5,train
6912,gender,NAVADMIN 070_19.txt_27,0.5,train
6913,gender,NAVADMIN 070_19.txt_26,0.5,train
6914,gender,NAVADMIN 070_19.txt_29,0.5,train
6915,gender,NAVADMIN 070_19.txt_10,0.5,train
6916,gender,NAVADMIN 070_19.txt_24,0.5,train
6917,gender,MILPERSMAN 1000-131.pdf_8,0.5,train
6918,gender,MILPERSMAN 1000-131.pdf_9,0.5,train
6919,gender,MILPERSMAN 1000-131.pdf_23,0.5,train
6920,gender,MILPERSMAN 1000-131.pdf_2,0.5,train
6921,gender,MILPERSMAN 1000-131.pdf_22,0.5,train
6922,comnavresforcomnote 1700 suicide prevention program,COMNAVRESFORCOMNOTE 1700.pdf_1,0.95,train
6923,comnavresforcomnote 1700 suicide prevention program,COMNAVRESFORCOMNOTE 1700.pdf_5,0.95,train
6924,comnavresforcomnote 1700 suicide prevention program,COMNAVRESFORCOMNOTE 1700.pdf_6,0.95,train
6925,comnavresforcomnote 1700 suicide prevention program,COMNAVRESFORCOMNOTE 1700.pdf_2,0.95,train
6926,comnavresforcomnote 1700 suicide prevention program,COMNAVRESFORCOMNOTE 1700.pdf_43,0.95,train
6927,comnavresforcomnote 1700 suicide prevention program,COMNAVRESFORCOMNOTE 1700_dup1.pdf_1,0.5,train
6928,comnavresforcomnote 1700 suicide prevention program,COMNAVRESFORCOMNOTE 1700_dup1.pdf_5,0.5,train
6929,comnavresforcomnote 1700 suicide prevention program,COMNAVRESFORCOMNOTE 1700_dup1.pdf_6,0.5,train
6930,comnavresforcomnote 1700 suicide prevention program,COMNAVRESFORCOMNOTE 1700_dup1.pdf_2,0.5,train
6931,comnavresforcomnote 1700 suicide prevention program,COMNAVRESFORCOMNOTE 1700_dup1.pdf_43,0.5,train
6932,dodd 8521.01e dod biometrics,DoDD 8521.01E CH 2.pdf_4,0.95,train
6933,dodd 8521.01e dod biometrics,DoDD 3300.03 CH 2.pdf_65,0.5,train
6934,dodd 8521.01e dod biometrics,DoDI 1000.13 CH 1.pdf_133,0.5,train
6936,dodd 8521.01e dod biometrics,DAFMAN 17-1304.pdf_47,0.5,train
6937,mctp 3-40b tactical-level logistics,MCTP 3-40B.pdf_204,0.95,train
6938,mctp 3-40b tactical-level logistics,MCTP 3-40B.pdf_215,0.95,train
6939,mctp 3-40b tactical-level logistics,MCTP 3-40B.pdf_225,0.95,train
6940,mctp 3-40b tactical-level logistics,MCTP 3-40B.pdf_233,0.95,train
6941,mctp 3-40b tactical-level logistics,MCTP 3-40B.pdf_239,0.95,train
6942,mctp 3-40b tactical-level logistics,"MARADMIN 313-16 AVAILABILITY OF MCTP 3-40B, TACTICAL-LEVEL LOGISTICS.html_1",0.5,train
6943,mctp 3-40b tactical-level logistics,"MARADMIN 313-16 AVAILABILITY OF MCTP 3-40B, TACTICAL-LEVEL LOGISTICS.html_0",0.5,train
6944,mctp 3-40b tactical-level logistics,NAVMC 3500.57C.pdf_7373,0.5,train
6945,mctp 3-40b tactical-level logistics,NAVMC 3500.44D.pdf_2839,0.5,train
6946,mctp 3-40b tactical-level logistics,NAVMC 3500.44D.pdf_840,0.5,train
6947,mctp 3-40b tactical-level logistics,NAVMC 3500.18D.pdf_1363,0.5,train
6948,mctp 3-40b tactical-level logistics,NAVMC 3500.39D.pdf_1319,0.5,train
6949,mctp 3-40b tactical-level logistics,NAVMC 3500.7C.pdf_707,0.5,train
6950,mctp 3-40b tactical-level logistics,NAVMC 3500.7C.pdf_4573,0.5,train
6951,mctp 3-40b tactical-level logistics,NAVMC 3500.7C.pdf_5967,0.5,train
6952,mctp 3-40b tactical-level logistics,NAVMC 3500.7C.pdf_5949,0.5,train
6953,mctp 3-40b tactical-level logistics,NAVMC 3500.116A.pdf_1609,0.5,train
6954,mctp 3-40b tactical-level logistics,NAVMC 3500.116A.pdf_3637,0.5,train
6955,mctp 3-40b tactical-level logistics,NAVMC 3500.116A.pdf_3515,0.5,train
6956,mctp 3-40b tactical-level logistics,NAVMC 3500.116A.pdf_5552,0.5,train
6957,mctp 3-40b tactical-level logistics,NAVMC 3500.27D.pdf_1087,0.5,train
6958,mctp 3-40b tactical-level logistics,NAVMC 3500.27D.pdf_2320,0.5,train
6959,mctp 3-40b tactical-level logistics,NAVMC 3500.27D.pdf_978,0.5,train
6960,mctp 3-40b tactical-level logistics,NAVMC 3500.27D.pdf_1167,0.5,train
6961,mctp 3-40b tactical-level logistics,NAVMC 3500.16B CH1.pdf_665,0.5,train
6962,afi 48-151 thermal injury prevention program,AFI 48-151.pdf_11,0.95,train
6963,afi 48-151 thermal injury prevention program,AFI 48-151.pdf_0,0.95,train
6964,afi 48-151 thermal injury prevention program,AFI 48-151.pdf_25,0.95,train
6965,afi 48-151 thermal injury prevention program,CFETP 4B0X1.pdf_1498,0.5,train
6969,afi 48-151 thermal injury prevention program,AFMAN 11-2F-35AV1.pdf_64,0.5,train
6970,afi 48-151 thermal injury prevention program,AFMAN 11-2F-35AV1.pdf_31,0.5,train
6972,afi 48-151 thermal injury prevention program,AFMAN 11-2A-10CV1.pdf_72,0.5,train
6973,afi 48-151 thermal injury prevention program,AFMAN 11-2A-10CV1.pdf_32,0.5,train
6974,afi 48-151 thermal injury prevention program,AFI 91-204.pdf_135,0.5,train
6975,afi 48-151 thermal injury prevention program,AFI 91-204.pdf_65,0.5,train
6976,afi 48-151 thermal injury prevention program,AFMAN 91-224.pdf_88,0.5,train
6977,afh 1 airman (afh1),AFH 1.pdf_2048,0.95,train
6978,afh 1 airman (afh1),AFH 1.pdf_1278,0.95,train
6979,afh 1 airman (afh1),AFH 1.pdf_1486,0.95,train
6980,afh 1 airman (afh1),AFH 1.pdf_2045,0.95,train
6981,afh 1 airman (afh1),AFH 1.pdf_1122,0.95,train
6983,pam 700-27 instructions for basis of issue plan feeder data submissions,PAM 700-27.pdf_4,0.95,train
6984,pam 700-27 instructions for basis of issue plan feeder data submissions,PAM 71-32.pdf_637,0.5,train
6985,"pregnancy, bioenvironmental",AFI 48-133.pdf_36,0.95,train
6986,"pregnancy, bioenvironmental",AFI 44-102.pdf_147,0.5,train
6987,"pregnancy, bioenvironmental",AFI 36-2654.pdf_28,0.5,train
6988,"pregnancy, bioenvironmental",MCRP 3-40A.3.pdf_73,0.5,train
6989,dodd 5200.43 management of the defense security enterprise,DoDD 5200.43 CH 3.pdf_1,0.95,train
6990,dodd 5200.43 management of the defense security enterprise,DoDD 5200.43 CH 3.pdf_2,0.95,train
6991,dodd 5200.43 management of the defense security enterprise,HAFMD 1-6.pdf_48,0.5,train
6992,dodd 5200.43 management of the defense security enterprise,AFGM 2021-16-01.pdf_33,0.5,train
6993,dodd 5200.43 management of the defense security enterprise,DoDD 3020.40 CH 1.pdf_22,0.5,train
6994,dodd 5200.43 management of the defense security enterprise,DoDD 3020.40 CH 1.pdf_41,0.5,train
6995,dodd 5200.43 management of the defense security enterprise,DoDD 3020.40 CH 1.pdf_39,0.5,train
6996,dodd 5200.43 management of the defense security enterprise,DoDD 5143.01 CH 2.pdf_53,0.5,train
6997,dodd 5200.43 management of the defense security enterprise,DoDD 5143.01 CH 2.pdf_190,0.5,train
6998,dodd 5200.43 management of the defense security enterprise,AFPD 16-14.pdf_15,0.5,train
6999,dodi 5000.86 acquisition intelligence,DoDI 5000.86.pdf_24,0.95,train
7000,dodi 5000.86 acquisition intelligence,DoDI 5000.86.pdf_12,0.95,train
7001,dodi 5000.86 acquisition intelligence,DoDI 5000.86.pdf_15,0.95,train
7002,dodi 5000.86 acquisition intelligence,DoDI 5000.86.pdf_54,0.95,train
7003,dodi 5000.86 acquisition intelligence,DoDI 5000.86.pdf_21,0.95,train
7005,dodi 5000.86 acquisition intelligence,DAFMAN 14-401.pdf_18,0.5,train
7006,dodi 5000.86 acquisition intelligence,DAFMAN 14-401.pdf_27,0.5,train
7008,dodi 5000.86 acquisition intelligence,DAFPAM 63-128.pdf_173,0.5,train
7009,dodi 5000.86 acquisition intelligence,DAFMAN 63-119.pdf_121,0.5,train
7010,dodi 5000.86 acquisition intelligence,DAFMAN 63-119.pdf_51,0.5,train
7011,dodi 5000.86 acquisition intelligence,DoDI 5000.91.pdf_72,0.5,train
7012,dodi 5000.86 acquisition intelligence,DoDI 5000.91.pdf_30,0.5,train
7013,ar 195-2 criminal investigation activities,AR 195-2.pdf_4,0.95,train
7014,ar 195-2 criminal investigation activities,AR 195-2.pdf_259,0.95,train
7015,ar 195-2 criminal investigation activities,AR 195-2.pdf_84,0.95,train
7016,ar 195-2 criminal investigation activities,AR 195-2.pdf_87,0.95,train
7017,ar 195-2 criminal investigation activities,ATP 3-39.20.pdf_223,0.5,train
7018,ar 195-2 criminal investigation activities,ATP 3-39.20.pdf_183,0.5,train
7019,ar 195-2 criminal investigation activities,ATP 3-39.20.pdf_33,0.5,train
7020,ar 195-2 criminal investigation activities,AGO 2003-09.pdf_0,0.5,train
7025,ar 195-2 criminal investigation activities,AR 15-6.pdf_47,0.5,train
7032,ar 195-2 criminal investigation activities,AR 608-18.pdf_79,0.5,train
7033,dod 4165.63-m,DoDM 4165.63 CH 2.pdf_73,0.95,train
7034,dod 4165.63-m,DoDM 4165.63 CH 2.pdf_6,0.95,train
7035,dod 4165.63-m,DoDI 4165.63 CH 2.pdf_3,0.5,train
7036,dod 4165.63-m,DoDI 4165.63 CH 2.pdf_27,0.5,train
7037,dod 4165.63-m,DoDFMR V12CH33.pdf_416,0.5,train
7038,dod 4165.63-m,HAFMD 1-18.pdf_119,0.5,train
7039,dod 4165.63-m,DoDFMR V2BCH6.pdf_109,0.5,train
7040,dod 4165.63-m,DoDFMR V2BCH6.pdf_108,0.5,train
7041,dod 4165.63-m,DoDFMR V2BCH6.pdf_147,0.5,train
7042,dod 4165.63-m,DoDFMR V2BCH6.pdf_95,0.5,train
7043,dodd 7050.06 military whistleblower protection,DoDD 7050.06.pdf_6,0.95,train
7044,dodd 7050.06 military whistleblower protection,DoDD 7050.06 CH 1.pdf_6,0.5,train
7045,dodd 7050.06 military whistleblower protection,CJCSI 5901.01C.pdf_236,0.5,train
7046,dodd 7050.06 military whistleblower protection,DCMA Instruction 931.pdf_87,0.5,train
7047,dodd 7050.06 military whistleblower protection,AFPD 90-3.pdf_9,0.5,train
7048,mission tasking authority,DoDD 5240.02 CH 1.pdf_10,0.95,train
7049,mission tasking authority,DoDD 5240.02 CH 1.pdf_5,0.95,train
7050,mission tasking authority,DoDD 5240.02 CH 1.pdf_3,0.95,train
7051,mission tasking authority,AFI 17-2ACDV3.pdf_26,0.5,train
7052,mission tasking authority,AFI 17-2ACDV3.pdf_41,0.5,train
7053,mission tasking authority,AFI 17-2ACDV3.pdf_24,0.5,train
7054,mission tasking authority,AFI 17-2ACDV3.pdf_40,0.5,train
7055,mission tasking authority,AFI 17-2ACDV3.pdf_28,0.5,train
7056,mission tasking authority,AFMAN 13-1BCCV2.pdf_239,0.5,train
7057,mission tasking authority,AFMAN 13-1BCCV2.pdf_337,0.5,train
7058,mission tasking authority,AFI 17-2NCV3.pdf_20,0.5,train
7059,mission tasking authority,AFI 17-2NCV3.pdf_33,0.5,train
7060,mission tasking authority,AFI 17-2NCV3.pdf_16,0.5,train
7061,mission tasking authority,AFI 17-2NCV3.pdf_23,0.5,train
7062,mission tasking authority,AFMAN 13-1CRCV3.pdf_61,0.5,train
7068,8510.01,OPNAVINST 5450.350A.pdf_13,0.5,train
7069,8510.01,CJCSI 3500.01J.pdf_545,0.5,train
7070,8510.01,DHA Procedural Instructions 8400.01.pdf_33,0.5,train
7071,8510.01,CJCSI 6250.01F.pdf_697,0.5,train
7072,8510.01,CNSSP 28.pdf_148,0.5,train
7073,8510.01,CFETP 3D0X3.pdf_275,0.5,train
7074,8510.01,CFETP 3D0X3.pdf_278,0.5,train
7075,8510.01,CFETP 3D0X3.pdf_243,0.5,train
7076,8510.01,CFETP 3D0X3.pdf_234,0.5,train
7077,8510.01,CFETP 3D0X3.pdf_227,0.5,train
7078,8510.01,DHA-PM 4000.02.pdf_113,0.5,train
7081,8510.01,DHA Procedural Instructions 4000.03.pdf_67,0.5,train
7082,8510.01,CNSSD 505.pdf_122,0.5,train
7083,8510.01,NAVADMIN 017_20.txt_4,0.5,train
7084,8510.01,DHA Procedural Instructions 5400.01.pdf_42,0.5,train
7085,8510.01,CJCSI 6731.01C.pdf_270,0.5,train
7086,8510.01,DHA Procedures Manuals 4000.02.pdf_113,0.5,train
7087,8510.01,CJCSI 8010.01C.pdf_142,0.5,train
7088,dodi 4140.01 dod supply chain materiel management policy,DoDI 4140.01.pdf_23,0.95,train
7089,dodi 4140.01 dod supply chain materiel management policy,DoDI 4140.01.pdf_15,0.95,train
7090,dodi 4140.01 dod supply chain materiel management policy,DoDI 4140.01.pdf_12,0.95,train
7091,dodi 4140.01 dod supply chain materiel management policy,DoDI 4140.01.pdf_16,0.95,train
7092,dodi 4140.01 dod supply chain materiel management policy,DoDM 4140.01 Volume 3.pdf_7,0.5,train
7093,dodi 4140.01 dod supply chain materiel management policy,DoDM 4140.01 Volume 3.pdf_37,0.5,train
7094,dodi 4140.01 dod supply chain materiel management policy,DoDFMR V12CH7.pdf_42,0.5,train
7095,dodi 4140.01 dod supply chain materiel management policy,DoDM 4140.01 Volume 2.pdf_7,0.5,train
7096,dodi 4140.01 dod supply chain materiel management policy,DoDFMR V2BCH9.pdf_401,0.5,train
7097,dodi 4140.01 dod supply chain materiel management policy,DoDM 4140.01 Volume 9 CH 2.pdf_0,0.5,train
7098,dodi 4140.01 dod supply chain materiel management policy,DoDI 8320.04 CH 3.pdf_72,0.5,train
7099,dodi 4140.01 dod supply chain materiel management policy,DoDM 4140.70 CH 2.pdf_6,0.5,train
7100,dodi 4140.01 dod supply chain materiel management policy,DoDM 4140.01 Volume 11 CH 3.pdf_0,0.5,train
7101,dodi 4140.01 dod supply chain materiel management policy,DoDM 4140.01 Volume 7.pdf_7,0.5,train
7102,dodi 4140.01 dod supply chain materiel management policy,DoDM 4140.01 Volume 6 CH 3.pdf_0,0.5,train
7103,dodi 4140.01 dod supply chain materiel management policy,DoDI 4105.72 CH 1.pdf_40,0.5,train
7104,dodi 4140.01 dod supply chain materiel management policy,DoDI 4105.72 CH 1.pdf_19,0.5,train
7105,dodi 4140.01 dod supply chain materiel management policy,DoDM 4140.01 Volume 10 CH 3.pdf_7,0.5,train
7106,dodi 4140.01 dod supply chain materiel management policy,DoDM 4140.01 Volume 10 CH 3.pdf_17,0.5,train
7107,dodi 4140.01 dod supply chain materiel management policy,DoDI 4245.15.pdf_12,0.5,train
7108,"ar 600-77 administrative management of wounded, ill, or injured soldiers",AR 600-77.pdf_3,0.95,train
7110,afi31-118,AFI 31-118.pdf_228,0.95,train
7111,afi31-118,AFI 31-118.pdf_231,0.95,train
7112,afi31-118,AFI 31-118.pdf_144,0.95,train
7113,afi31-118,AFI 31-118.pdf_114,0.95,train
7114,afi31-118,AFI 31-118.pdf_124,0.95,train
7115,afi31-118,AFVA 31-106.pdf_0,0.5,train
7116,scif,ICD 705.pdf_1,0.95,train
7117,scif,ICD 705.pdf_2,0.95,train
7118,scif,ICD 705.pdf_0,0.95,train
7119,scif,CNSSI 5002.pdf_128,0.5,train
7120,scif,CNSSI 5002.pdf_126,0.5,train
7121,scif,CNSSI 5002.pdf_54,0.5,train
7122,scif,CNSSI 5002.pdf_131,0.5,train
7123,scif,CNSSI 5002.pdf_127,0.5,train
7124,scif,COMNAVRESFORCOMINST 5450.8_CH-1.pdf_8,0.5,train
7125,scif,CNSSI 5007.pdf_8,0.5,train
7126,scif,NAVMC 3500.124.pdf_388,0.5,train
7127,scif,DoD 5220.22-M.pdf_831,0.5,train
7128,scif,DoD 5220.22-M.pdf_983,0.5,train
7129,scif,NAVMC 3500.55C CH 1-3.pdf_1035,0.5,train
7130,scif,MCO 5530_14A.pdf_3465,0.5,train
7131,ar 71-9 warfighting capabilities determination,AR 71-9.pdf_5,0.95,train
