"The ASD ( RA ) , under the authority , direction , and control of the USD ( P&R ) , shall :. Develop policies , conduct analyses , update data requirements , and provide accurate and effective guidance for managing RC personnel data to the Military Departments and their RCs .",The change to this issuance updates references and removes expiration language in accordance with current Chief Management Officer of the Department of Defense direction .,0.285714286
It is Do D policy that :. Do D recognizes that State and local authorities are responsible for land based SAR and have a person to be SAR coordinator within their respective jurisdictions .State SAR coordinators are integral partners of the national SAR system and are critical to providing effective civil SAR services ( Reference ( f ) ) .,It is Do D policy that :,0.875
SECTION 1 : GENERAL ISSUANCE INFORMATION,Cleared for public release .This instruction is available at the Directives Division Website at http://www.esd.whs.mil/DD .,0.571428571
"1 . Program Managers and other acquisition officials shall comply with the policy and procedures of references ( b ) and ( c ) for all acquisitions , except where the system or service being acquired does not utilize any IT , or where the IT component of the system being acquired consists solely of platform IT with no interconnection to external information systems or networks .6.2 . Significant features of compliance include : 6.2.1 . Appointment of an IA Manager .6.2.2 . Determination of system Mission Assurance Category ( MAC ) and Confidentiality Level .6.2.3 . Identification and implementation of appropriate system Baseline IA Controls according to enclosure 4 of reference ( c ) .6.2.4 . Planning and execution of the certification and accreditation process according to Do D Instruction 5200.40 ( reference ( i ) ) and DCI Directive 6/3 ( reference ( j ) ) , if applicable .6.3 . Program Managers shall also provide updated program IA status to OIPTs and Integrating Integrated Product Teams .6.4 . Acquisition IA Strategy 6.4.1 . Submission Requirements .Program Managers for acquisitions that include IT and are designated "" Mission Critical "" or "" Mission Essential "" systems as defined in reference ( e ) , shall prepare and submit an Acquisition IA Strategy addressing the topics specified in USD ( AT&L ) IA guidance , as issued .The Heads of the Do D Components may develop submission requirements for Acquisition IA Strategies for all other acquisitions as they deem appropriate .. Do DI 8580.1 , July 9 , 2004. 5 6.4.2 . Review Process .Acquisition IA Strategies for all Acquisition Category ( ACAT ) IAM , ACAT IAC , and ACAT ID programs shall be approved by the Do D Component CIO and submitted to the Do D CIO for review prior to all acquisition milestone decisions , program decision reviews , and acquisition contract awards .The Heads of the Do D Components are delegated the authority to conduct reviews of Acquisition IA Strategies on the behalf of the Do D CIO for all other acquisitions , and may delegate authority to approve Acquisition IA Strategies .The results of all reviews shall be documented and retained .","1 .The Assistant Secretary of Defense for Networks and Information Integration ( ASD ( NII ) ) /Do D Chief Information Officer ( Do D CIO ) shall : 5.1.1 . Oversee implementation of this Instruction in coordination with the Under Secretary of Defense for Acquisition , Technology , and Logistics ( USD ( AT&L ) ) .5.1.2 . Support the USD ( AT&L ) in developing guidance necessary to integrate IA into the Defense Acquisition System and the essential elements of an Acquisition IA Strategy submission and review process .5.1.3 . Support the Overarching Integrated Product Teams ( OIPT ) by ensuring that IA is included for consideration prior to all acquisition milestone decisions , program decision reviews , and acquisition contract awards .. Do DI 8580.1 , July 9 , 2004. 3 5.1.4 . Establish and implement procedures for the review of Acquisition IA Strategies from programs acquiring mission critical or mission essential IT .5.2 .The Under Secretary of Defense for Acquisition , Technology , and Logistics shall : 5.2.1 . Ensure that IA is included for OIPT consideration prior to all acquisition milestone decisions , program decision reviews , and acquisition contract awards .5.2.2 . Support the ASD ( NII ) in overseeing implementation of this Instruction .5.2.3 . Ensure that detailed procedures and processes for implementing IA in defense acquisitions and for developing an Acquisition IA Strategy are incorporated in guidance issued to the defense acquisition workforce .5.2.4 . Ensure that principles and processes for implementing IA in defense acquisitions are included in the education and training of the defense acquisition workforce .5.3 .The Chairman of the Joint of Chiefs of Staff shall : 5.3.1 . Provide advice and assessment on military capability needs in accordance with sections 153 , 163 , and 181 of title 10 U.S.C . ( reference ( f ) ) .The Chairman shall present this advice and assessment through validated and approved Joint Capabilities Integration and Development System documents ( see Chairman of the Joint Chiefs of Staff Instructions 3170.01 and 6212 Series ( reference ( g ) and ( h ) ) ) .The Chairman may engage the Do D Components and Agencies to provide this advice and assessment .5.3.2 . Consistent with this Directive , in coordination with the USD ( AT&L ) and the ASD ( NII ) , the Chairman may establish procedures to carry out this responsibility .5.4 .The Director , National Security Agency shall provide support and guidance , as required , to Program Managers in developing an IA approach , and obtaining information systems security engineering services , to include describing information protection needs , defining and designing system security to meet those needs , and assessing the effectiveness of system security .5.5 .The Heads of the Do D Components shall : 5.5.1 . Ensure that IA is implemented in all system and service acquisitions in accordance with USD ( AT&L ) guidance , as issued .5.5.2 . Establish and implement internal management processes for the preparation and review of Acquisition IA Strategies at the Do D Component levels .. Do DI 8580.1 , July 9 , 2004. 4 5.5.3 . Designate a principal point of contact to represent the Component on policy and procedural matters regarding IA in the acquisition system .5.5.4 . Establish and implement procedures for the submission and review of Acquisition IA Strategies from programs acquiring IT other than mission critical or mission essential IT , as desired .5.6 .The Program Managers shall ensure that IA is fully integrated into all phases of their acquisition , upgrade , or modification programs , including initial design , development , testing , fielding , and operation .",0.5
"The DSCA , under the authority , direction , and control of the USD ( P ) , shall :. Formulate policy on Do D participation in international trade shows or trade exhibitions and elevate policy recommendations to USD ( P ) for consideration and issuance as appropriate .",. Updates policy and responsibilities for :,0.625
"This instruction : is effective January 9 , 2014 .. Enclosures. 1 . References. 2 . Responsibilities. 3 . Procedures Glossary. Do DI 4151.19 , January 9 , 2014 Change 1 , 08/31/2018. CONTENTS 4 TABLE OF CONTENTS. ENCLOSURE 1 : REFERENCES . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 5. ENCLOSURE 2 : RESPONSIBILITIES . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 6. ASSISTANT SECRETARY OF DEFENSE FOR LOGISTICS AND MATERIEL READINESS ( ASD ( L&MR ) ) ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... 6 ASSISTANT SECRETARY OF DEFENSE FOR ACQUISITION ( ASD ( A ) ) . . . . . . . . . . . . . . . . . . . . . . . . 6 ASSISTANT SECRETARY OF DEFENSE FOR RESEARCH AND ENGINEERING ( ASD ( R&E ) ) . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 6 SECRETARIES OF THE MILITARY DEPARTMENTS AND DIRECTORS OF THE DEFENSE AGENCIES . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 6. ENCLOSURE 3 : PROCEDURES . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 8. GENERAL . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 8. Uniquely Identified Items . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 8. SIM Goals . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 8 DESIGNATION OF POPULATIONS FOR SIM . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 8. Unique Tracking Requirements . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 8. Categories of Items . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 8 CAPTURE OF LCIM DATA . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 9 AIT/AIS TECHNOLOGY SUPPORTING SIM . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 9 USE OF LCIM DATA . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 10. Objectives for LCIM Data Usage . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 10. Enhancement of Life Cycle Management AISs . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 11. GLOSSARY . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 13. PART I : ABBREVIATIONS AND ACRONYMS . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 13 PART II : DEFINITIONS . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 13. . Do DI 4151.19 , January 9 , 2014 Change 2 , 08/31/2018. ENCLOSURE 1 5 ENCLOSURE 1. REFERENCES","SECTION 1 : GENERAL ISSUANCE INFORMATION. DD Form 2807-2 , “ Accessions Medical Prescreen Report ; ”DD Form 2808 , “ Report of Medical Examination ; ” and the supplemental health documents referred to in Paragraph 2.3.d . of this volume have been assigned Office of Management and Budget control number 0704-0413 in accordance with the procedures in Volume 2 of Do D Manual 8910.01 .The expiration date of this information collection is listed on the Do D Information Collections System at https://apps.sp.pentagon.mil/sites/dodiic/Pages/default.aspx . 1.4 . SUMMARY OF CHANGE 1 .The changes to this volume :",0.142857143
"This directive : is effective May 22 , 2013 .. Must be reissued , cancelled , or certified current within 5 years of its publication in accordance with Do D Instruction 5025.01 ( Reference ( e ) ) .If not , it will expire effective May 22 , 2023 and be removed from the Do D Issuances Website .Ashton B . Carter Deputy Secretary of Defense Enclosures 1 .References 2 .Responsibilities 3 .Calculating NC Recoupment Charges 4 .Waivers ( Including Reductions )Glossary. Do DD 2140.02 , May 22 , 2013 Change 1 , 05/22/2018 CONTENTS 3 TABLE OF CONTENTS ENCLOSURE 1 : REFERENCES . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 4 ENCLOSURE 2 : RESPONSIBILITIES . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 5 UNDER SECRETARY OF DEFENSE ( COMPTROLLER ) /CHIEF FINANCIAL OFFICER , DEPARTMENT OF DEFENSE ( USD ( C ) /CFO ) . . . . . . . . . . . . . . . . . . . . . . . 5 UNDER SECRETARY OF DEFENSE FOR ACQUISITION , TECHNOLOGY , AND LOGISTICS ( USD ( AT&L ) ) . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 5 USD ( P ) . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 5 SECRETARIES OF THE MILITARY DEPARTMENTS AND THE DIRECTORS OF THE DEFENSE AGENCIES . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 5 ENCLOSURE 3 : CALCULATING NC RECOUPMENT CHARGES . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 7 ENCLOSURE 4 : WAIVERS ( INCLUDING REDUCTIONS ) . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 8 GLOSSARY . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 9 PART I : ABBREVIATIONS AND ACRONYMS . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 9 PART II : DEFINITIONS . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 9. Do DD 2140.02 , May 22 , 2013 Change 1 , 05/22/2018 ENCLOSURE 1 4 ENCLOSURE 1 REFERENCES. Chapter 39 and sections 2761 ( e ) ( 1 ) ( B ) , 2761 ( e ) ( 2 ) , and 2767 ( b ) of Title 22 , United States Code ( also known as “ sections 21 ( e ) ( 1 ) ( B ) , 21 ( e ) ( 2 ) , and 27 ( b ) of the Arms Export Control Act , as amended ” ) ( d )Do D Directive 5105.65 , “ Defense Security Cooperation Agency ( DSCA ) , ” October 26 , 2012","This directive : is effective May 22 , 2013 .",0.7
"SECTION 2 : RESPONSIBILITIES. 2.1 . UNDER SECRETARY OF DEFENSE ( COMPTROLLER ) /CHIEF FINANCIAL OFFICER , DEPARTMENT OF DEFENSE ( USD ( C ) /CFO ) .The USD ( C ) /CFO :. Chairs the CFO Academy Advisory Board ( CFOA AB ) .","SECTION 2 : RESPONSIBILITIES. 2.1 . UNDER SECRETARY OF DEFENSE ( COMPTROLLER ) /CHIEF FINANCIAL OFFICER , DEPARTMENT OF DEFENSE ( USD ( C ) /CFO ) .The USD ( C ) /CFO :",0.666666667
"an Tech Program investments shall be directed toward areas of greatest need and potential benefit .Individual Man Tech Program investments shall be selected by addressing the following : E2.1.1 . Projected requirements emerging from science and technology programs anticipated entering the systems acquisition process .E2.1.2 . Current industrial improvements in production , maintenance , repair costs , and industrial base responsiveness , including enhancement of in house facilities , e.g . , depots and shipyards .E2.1.3 .The potential to reduce costs , improve performance and responsiveness by advancing manufacturing technology .Maximum potential benefits from each Man Tech Program investment shall be sought by ensuring that : E2.1.3.1 . There is a well defined Do D requirement for the technology .E2.1.3.2 .The technology has been demonstrated in the laboratory environment as being feasible and can be delivered in time to meet the requirement .E2.1.3.3 . Anticipated investment results are applicable to more than one weapon system , component , or end item .E2.1.3.4 . There is a specific plan to implement , transition , and insert the results of the investment .E2.1.3.5 .The potential for multi Do D Component sponsored investments has been investigated .E2.1.3.6 .The proposed investment is not unnecessarily duplicative of other activities , both within and outside the Man Tech Program .E2.1.3.7 . An assessment is made to determine if manufacturers of manufacturing equipment should be involved in projects .E2.1.3.8 . Competitive procedures shall be used in accordance with reference ( d ) for awarding all grants and entering into all contracts , cooperative agreements , and other transactions under the program .One of the evaluation factors shall be that the transaction. DODD 4200.15 , September 19 , 2002 Change 1 , 10/15/2018. ENCLOSURE 2 7 provide for the proposed recipient to share in the cost of the project .For a project that the Government receives an offer from one offeror , the contracting officer shall negotiate a sharing ratio that represents the best value to the Government .. E2.","This Instruction applies to OSD , the Military Departments , the Office of the Chairman of the Joint Chiefs of Staff and the Joint Staff , the Combatant Commands , the Office of the Inspector General of the Department of Defense , the Defense Agencies , the Do D Field Activities , and all other organizational entities within the Department of Defense ( hereafter referred to collectively as the “ Do D Components ” ) .",0.333333333
See Enclosure 3 .,"The USD ( AT&L ) , in addition to the responsibilities in section 5 of this enclosure , shall :. As the Do D Acquisition Executive , ensure the policies outlined in section 4 above the signature of this Instruction are :",0.5
", DIA AND NGA , AND DIRNSA/CHCSS .The Directors , DIA and NGA , and the DIRNSA/CHCSS , under the authority , direction , and control of the USD ( I&S ) and in addition to the responsibilities in section 2 of this enclosure , shall provide analytic and technical support to CAIAC .. . Do DI 3115.14 , July 29 , 2011 Change 2 , 08/25/2020 4 ENCLOSURE","This Instruction is effective July 29 , 2011 .. Michael G . Vickers Under Secretary of Defense for Intelligence. Enclosure. Responsibilities Glossary. Do DI 3115.14 , July 29 , 2011 Change 2 , 08/25/2020 3 ENCLOSURE ENCLOSURE. RESPONSIBILITIES",0.714285714
"In accordance with the authority in Do D Directive ( Do DD ) 5124.02 ( Reference ( a ) ) , this Instruction reissues Do D Instruction ( Do DI ) 6400.3 ( Reference ( b ) ) to establish policy , assign responsibilities , and prescribe procedures for implementation and use of the FACAT in accordance with section 1794 of title 10 , United States Code ( U.S.C . ) ( Reference ( c ) ) .",See Enclosure 3 .,0.571428571
", DEFENSE ADVANCED RESEARCH PROJECTS AGENCY ( DARPA ) .The Secretaries of the Military Departments and the Director , DARPA ( the Director is under the authority , direction , and control of the USD ( AT&L ) ) , through the ASD ( R&E ) will :. Provides oversight of the Defense Innovation Marketplace and IR&D database , and establishes guidelines for the requesting , submission , and posting of accurate , relevant , and current information for use by IR&D participants and government personnel consistent with applicable requirements of the FAR ( Reference ( d ) ) and the DFARS ( Reference ( e ) ) .",", DEFENSE ADVANCED RESEARCH PROJECTS AGENCY ( DARPA ) .The Secretaries of the Military Departments and the Director , DARPA ( the Director is under the authority , direction , and control of the USD ( AT&L ) ) , through the ASD ( R&E ) will :",0.875
See Enclosure 2 .,"In accordance with the authority in Do D Directive ( Do DD ) 5124.02 ( Reference ( a ) ) , this Instruction reissues Do D Instruction ( Do DI ) 7730.54 ( Reference ( b ) ) to establish policy , assign responsibilities , identify objectives , and provide guidance for the maintenance and reporting of personnel data pertaining to members of the Reserve Components ( RCs ) in the RCCPDS .",0.666666667
"If designated by ASD ( R&E ) to approve and award NDSEG fellowships , and in coordination with the ASD ( R&E ) , Do D Components heads :","This instruction implements policy , assigns responsibilities , and provides procedures for sustaining access to the live training domain to meet training mission requirements , pursuant to Do D Directive ( Do DD ) 3200.15 ( Reference ( a ) ) and in accordance with the authority in Do DD 5124.02 ( Reference ( b ) ) .",0.5
See Enclosure 2 .,This directive :. Does not apply to sales of excess property when accountability has been transferred to property disposal activities and the property is sold in open competition to the highest bidder .,0.714285714
"In addition to the responsibilities in section 8 of this enclosure , the Combatant Commanders :","The Do D SIOO conducts staff assistance visits and inspections of the Do D element of the HIG to verify that. Do DD 3115.13 , December 9 , 2010 Change 3 , 08/26/2020 ENCLOSURE 2 7 personnel are in compliance with U.S . law and policies governing the conduct of intelligence and intelligence related activities .",0.166666667
", TECHNOLOGY , AND LOGISTICS ( USD ( AT&L ) ) .The USD ( AT&L ) :","Under the authority , direction , and control of the USD ( P&R ) , the ASD ( HA ) :. In cooperation with the Do D Component heads , coordinates and oversees the Do D health promotion and disease prevention programs and practices in accordance with this instruction , and related programs and practices as established in other Do D policies , including :. Activities in the Do D Food Service Program that concern sanitation , nutrition education , and nutrition standards in accordance with Do DD 3235.02E ( Reference ( j ) ) .",0.571428571
"In accordance with the authority in Do D Directive 5124.02 ( Reference ( a ) ) , this instruction :","This change reassigns the office of primary responsibility for this Directive to the Under Secretary of Defense for Acquisition and Sustainment in accordance with the July 13 , 2018 Deputy Secretary of Defense Memorandum ( reference ( i ) ) .. . DODD 4400.01E , October 12 , 2001 Change 1 , 08/31/2018 4",0.142857143
"REFERENCES , continued","mponents shall conduct full scale and routine testing of emergency and standby energy generation systems , infrastructure , equipment , and fuel that support their critical energy requirements .A full scale test includes operating all associated emergency and standby energy generation systems , infrastructure , equipment , and fuel at full operational loads while completely separated from the primary source of power .Do D Components may also elect to substitute a black start test for a full scale test .Routine tests include operating all associated emergency energy generation systems , infrastructure , equipment , and fuel at full operational loads while still coupled with the primary source of power .At minimum , a full scale test shall be conducted on an annual basis and routine tests shall be conducted semi annually .Routine. Do DI 4170.11 , December 11 , 2009 Change 2 , 08/31/2018. ENCLOSURE 3 17 testing shall be conducted on a monthly basis for emergency and standby generation at DCI facilities .",0.5
This Instruction applies to :,"The CDRUSSTRATCOM , in addition to the responsibilities specified in paragraphs 6 and 8 of this enclosure , shall :",0.571428571
